u,v,matched_ref,route_no,road_name,highway,oneway,maxspeed,lanes,name,segment_length_m
610944465,6251962524,B587,B587,Sooriyawewa Hathporuwa Moraketiya,primary,True,70,2,Embilipitiya Road,1923.9232081873304
610944481,6247858277,B562,B562,Mirijjawila Sooriyawewa,primary,True,60,2,Mirijjawila-Sooriyawewa Road,125.02387015011655
610950712,3377484745,B631,B631,Hambantota - Gonnoruwa - Meegahajandura,primary,True,60,2,Hambantota-Gonnoruwa-Meegahajandura Road,140.20452238521204
610950712,1720902277,B631,B631,Hambantota - Gonnoruwa - Meegahajandura,primary,False,60,2,Hambantota-Gonnoruwa-Meegahajandura Road,62.132524125305046
610955140,9570235011,B427,B427,Udawalawe - Tanamalwila,primary,True,40,1,Timbolketiya-Tanamalwila Road,5475.5077933609455
610968720,912275456,B422,B422,Tissa - Kirinde,primary,False,70,2,Tissa-Kirinde Road,6463.353294165995
610968720,1639029741,B422,B422,Tissa - Kirinde,primary,False,70,2,Tissa-Kirinde Road,3104.2045311778907
610968963,3283385138,B464,B464,Weerawila - Tissa - Kataragama,primary,False,70,2,Pannegamuwa-Tissa Road,1268.842976655023
610968963,3276158654,B464,B464,Weerawila - Tissa - Kataragama,primary,False,70,2,Pannegamuwa-Tissa Road,47.83291508008012
610968963,3276158651,B422,B422,Tissa - Kirinde,primary,False,70,2,Tissa-Kirinde Road,35.06701245367843
615737752,2093610245,B126,B126,Galgamuwa - Nikawewa,secondary,False,50,,Galgamuwa - Nikawewa Road,3583.4700930367503
615737957,4099888815,B234,B234,Korakahawewa - Sri Maha Bodhi,primary,False,50,,Old Puttalam Road,1406.2997668271087
615737957,1401456469,B234,B234,Korakahawewa - Sri Maha Bodhi,primary,False,50,,Old Puttalam Road,2853.3200499854543
615737957,1410578037,B341,B341,Outer Circular Road (Nochchiyagama),secondary,False,50,,Outer Circular Road (Watawandana Road),2342.770042823204
617190011,4755847830,B645,B645,Pelawatta-Akuregoda-Pothuarawa,primary,False,50,"['4', '2']","['D.P. Wijesinghe Mawatha', 'Pothuarawa Road']",2880.4963297788654
617190011,971827647,B240,B240,Batttaramulla - Malabe - Godagama - Padukka - Bope,primary,False,50,2,Athurugiriya Road,908.3247238234497
617190011,3540609796,B240,B240,Batttaramulla - Malabe - Godagama - Padukka - Bope,primary,False,"['60', '50']",2,"['Athurugiriya Road', 'Malabe - Athurugiriya Road']",850.9729361460655
617228235,323506737,B263,B263,Malabe - Kaduwela,primary,False,60,2,Kaduwela Road (New Kandy Road),1081.912041847531
617228235,2722750908,B263,B263,Malabe - Kaduwela,primary,False,60,,Kaduwela Road (New Kandy Road),1863.9272305272887
617799602,8771443557,B308,B308,Narammala - Dankotuwa,primary,True,60,,Negombo-Kurunegala Road,24.759087785636062
617799602,1261568522,B308,B308,Narammala - Dankotuwa,primary,False,60,,Negombo-Kurunegala Road,5563.741477071682
617806943,4548513547,B51,B051,Bazzar Street and Edingburgh Street,primary,True,60,2,Main Street,378.9368586379519
617810744,6509381798,B111,B111,Ekala - Kotadeniyawa,primary,False,50,,Ekala-Kotadeniyawa Road,7745.934842184819
617810744,1261568353,B322,B322,Negombo - Giriulla,primary,False,50,2,Negombo-Giriulla Road,8049.495904661402
617810744,3167605964,B322,B322,Negombo - Giriulla,primary,False,,,Negombo-Giriulla Road,1233.7077076840383
617810971,4600910031,B308,B308,Narammala - Dankotuwa,primary,False,60,2,Kurunegala-Negombo Road,1455.854157169222
617810971,2562843827,B322,B322,Negombo - Giriulla,primary,False,60,2,Negombo-Giriulla Road,695.0033648921697
617810971,8771443550,B308,B308,Narammala - Dankotuwa,primary,False,60,2,Kurunegala - Negombo,11214.655322468252
617812791,639129515,B324,B324,Negombo - Mirigama,primary,False,50,,Negombo-Mirigama Road,112.67249884048454
617812791,403881294,B289,B289,Minuwangoda - Miriswatte - Katana,primary,False,,,Minuwangoda-Miriswatta-Katana Road,2505.7014007316484
617812791,4316825579,B324,B324,Negombo - Mirigama,primary,False,50,,Negombo-Mirigama Road,3404.4188962596872
617816305,3432403070,B419,B419,Thoppu - Madampe,secondary,True,50,2,Thoppuwa-Nattandiya-Madampe Road,56.93252516836837
617816305,3660680255,B419,B419,Thoppu - Madampe,secondary,False,50,,Thoppuwa-Nattandiya-Madampe Road,1594.8278634085418
617823296,1723172809,B361,B361,Pasyala - Attanagalla,primary,False,60,2,Pasyala-Attanagalle Road,6697.466773339366
617823362,617823428,B290,B290,Mirigama - Nalla,primary,False,30,,Nalla-Mirigama Road,8196.197312039034
617823362,617823366,B324,B324,Negombo - Mirigama,primary,False,50,,Negombo-Mirigama Road,214.4234976454906
617823362,1662220531,B324,B324,Negombo - Mirigama,primary,False,50,,Negombo-Mirigama Road,902.3516877842098
617823366,617823362,B324,B324,Negombo - Mirigama,primary,False,50,,Negombo-Mirigama Road,214.4234976454906
617823428,2562843827,B322,B322,Negombo - Giriulla,primary,False,,,Negombo-Giriulla Road,2062.352208281276
617823428,3167605964,B322,B322,Negombo - Giriulla,primary,False,,,Negombo-Giriulla Road,6100.9782016298495
617823428,617823362,B290,B290,Mirigama - Nalla,primary,False,30,,Nalla-Mirigama Road,8196.19731203903
617967898,1235783744,B456,B456,Warakapola - Kandalama,primary,False,50,2,Warakapola-Kandalama Road,5063.841019992349
617970086,324965995,B445,B445,Veyangoda - Ruwanwella,primary,False,60,2,Nittambuwa-Urapola-Ruwanwella Road,2727.0905774818903
617970086,1235697661,B445,B445,Veyangoda - Ruwanwella,primary,False,60,2,Nittambuwa-Urapola-Ruwanwella Road,920.4730026379331
618514969,6230792100,B470,B470,Welikada - Nawala,primary,True,60,2,Nawala Road,25.607802209081232
618528183,3340955133,B470,B470,Welikada - Nawala,primary,True,50,2,Nawala Road,139.0258343900013
618609526,3064234503,B281,B281,Mawathagama - Muwankanda,secondary,False,50,,Mawathagama-Barandana Road,8301.72067614828
618609526,4067967894,B264,B264,Mallawapitiya - Rambodagalla - Keppetigala,secondary,False,50,2,Mallawapitiya - Keppitigala Road,5966.222475458424
618609526,5644584039,B264,B264,Mallawapitiya - Rambodagalla - Keppetigala,secondary,False,50,2,Mallawapitiya - Keppitigala Road,9267.698664127589
618771179,6514093426,B120,B120,Etulkotte - Mirihana - Kohuwela,primary,False,50,,Kotte Road,27.066384778182925
618771179,268931537,B120,B120,Etulkotte - Mirihana - Kohuwela,primary,False,50,,Kotte Road,837.7888849586745
618771179,252537800,B345,B345,Pagoda - Pitakotte,primary,False,50,"['2', '4']",Pagoda Road,1331.767648781088
618771188,6514093426,B120,B120,Etulkotte - Mirihana - Kohuwela,primary,False,50,,Kotte Road,14.065635533627546
618771188,275517837,B120,B120,Etulkotte - Mirihana - Kohuwela,primary,False,50,,Kotte Road,2203.792231698123
618771188,6514093427,B368,B368,Pitakotte - Talawatugoda,primary,True,50,1,Talawatugoda Road,63.9975693603279
618771321,11959629970,B120,B120,Etulkotte - Mirihana - Kohuwela,secondary,True,50,2,Stanley Thilakarathne Mawatha,21.622789231528365
619742402,619742791,B174,B174,Kaduwela - Athurugiriya,primary,False,50,,"['Kaduwela – Athurugiriya Road', 'Kaduwela Athurugiriya Road']",8151.402137913832
619742609,324918527,B451,B451,Walgama - Aturugiriya,primary,False,50,,Sri Gnanawimala Mawatha,1220.4606143250417
619742609,2712362971,B240,B240,Batttaramulla - Malabe - Godagama - Padukka - Bope,primary,False,60,,Malabe - Godagama Road,457.0323081549546
619742609,2710652547,B240,B240,Batttaramulla - Malabe - Godagama - Padukka - Bope,primary,False,60,,Malabe - Godagama Road,1124.9524713364513
619742785,2712362969,B174,B174,Kaduwela - Athurugiriya,primary,False,50,,Kaduwela – Athurugiriya Road,1209.6485021344402
619742785,8567390725,B174,B174,Kaduwela - Athurugiriya,primary,True,50,,Kaduwela – Athurugiriya Road,75.25852531494365
619742791,619742402,B174,B174,Kaduwela - Athurugiriya,primary,False,50,,"['Kaduwela – Athurugiriya Road', 'Kaduwela Athurugiriya Road']",8151.402137913838
619742791,8567390721,B174,B174,Kaduwela - Athurugiriya,primary,True,50,,Kaduwela – Athurugiriya Road,41.921317843341086
619880027,2710652547,B240,B240,Batttaramulla - Malabe - Godagama - Padukka - Bope,primary,False,60,2,Malabe - Godagama Road,1509.7697613779915
619880027,1778845290,B240,B240,Batttaramulla - Malabe - Godagama - Padukka - Bope,primary,False,60,2,Malabe - Godagama Road,1104.8944623183445
619883043,5366204163,B240,B240,Batttaramulla - Malabe - Godagama - Padukka - Bope,primary,False,50,2,Godagama-Padukka Road,7113.0090162397655
619883043,1778845290,B240,B240,Batttaramulla - Malabe - Godagama - Padukka - Bope,primary,False,60,2,Malabe - Godagama Road,1849.0446725940335
619906809,6545679857,B472,B472,Weliweriya - Kirindiwela,primary,False,50,,Weliweriya-Kirindiwela Road,8006.487928494101
619906809,2021648880,B214,B214,Kelaniya - Mudungoda,primary,False,60,2,New Kandy Road,4448.351679709088
619906809,658424634,B214,B214,Kelaniya - Mudungoda,primary,False,60,,New Kandy Road,368.5722716135099
619918508,8951049861,B335,B335,"Old Bazaar Road, Maharagama",primary,True,50,,Old Road,178.68677777848134
619956323,2071116379,B316,B316,Navinna - Boralesgamuwa,primary,True,50,,Sri Soratha Mawatha,22.38072293846358
620401826,129616344,B229,B229,Kohuwela - Dehiwela,primary,False,50,2,"['Kotagama Sri Vachissara Mawatha', 'Hospital Road']",1464.8510014740054
620401826,635164739,B229,B229,Kohuwela - Dehiwela,primary,False,50,,Kotagama Sri Vachissara Mawatha,158.88476422462242
620529017,2507107528,B425,B425,Tudella - Pamunugama - Talahena - Negombo,primary,False,50,,Pamunugama Road,2541.802358452085
621126052,5773844872,B221,B221,"Kiribathgoda - Oil Refinery, Sapugaskande",primary,False,50,,Kiribathgoda-Makola-Sapugaskanda Road,20.40144923732972
621126052,3491079315,B632,B632,Sapugaskanda Oil Refinery Junction - Biyagama Free Trade Zone (Samurdhi Mawatha),primary,False,50,2,Biyagama Makola Road,81.50899024131166
621126052,3491079318,B221,B221,"Kiribathgoda - Oil Refinery, Sapugaskande",primary,False,50,,Kiribathgoda-Makola-Sapugaskanda Road,53.641395174183366
621139685,3864419806,B221,B221,"Kiribathgoda - Oil Refinery, Sapugaskande",primary,True,50,,Kiribathgoda-Makola-Sapugaskanda Road,43.73394982748718
621150239,3600449270,B632,B632,Sapugaskanda Oil Refinery Junction - Biyagama Free Trade Zone (Samurdhi Mawatha),primary,False,50,2,Biyagama Makola Road,1320.121769173341
621150239,3491079315,B632,B632,Sapugaskanda Oil Refinery Junction - Biyagama Free Trade Zone (Samurdhi Mawatha),primary,False,50,2,Biyagama Makola Road,738.1756997155172
621150239,403841840,B254,B254,Mabima - Sapugaskanda,primary,False,50,,Mabima Road,3230.8071830340655
621188379,5237448596,B240,B240,Batttaramulla - Malabe - Godagama - Padukka - Bope,primary,False,60,2,Kaduwela Road (New Kandy Road),45.64228284441458
621188379,2972494700,B240,B240,Batttaramulla - Malabe - Godagama - Padukka - Bope,primary,False,60,2,Kaduwela Road (New Kandy Road),1606.2698889192063
621909031,598720858,B547,B547,Kawdana Attidiya,"['primary', 'secondary']",False,50,,Kawdana Road,688.1785204945801
621909031,206597400,B389,B389,Ratmalana - Mirihana,primary,False,50,2,"['Attidiya Road', 'Main Road']",954.2601488191222
621909031,1737150787,B389,B389,Ratmalana - Mirihana,primary,False,50,2,Attidiya Road,851.7210650201592
621950451,150994801,B11,B011,"Anagarika Dharmapala mawatha, Dehiwela (Municipal council - Malwatta)",primary,False,40,2,Anagarika Dharmapala Mawatha (Allen Avenue),1735.001584441231
621950451,60797372,B11,B011,"Anagarika Dharmapala mawatha, Dehiwela (Municipal council - Malwatta)",primary,False,40,2,Anagarika Dharmapala Mawatha (Allen Avenue),228.04563829813185
621950451,635164739,B560,B560,"Council Avenue, Dehiwala",primary,False,40,2,Council Avenue,145.289138817112
622288497,10259347399,B368,B368,Pitakotte - Talawatugoda,primary,True,50,2,Talawatugoda Road,9.530264727843825
622293249,1737436611,B389,B389,Ratmalana - Mirihana,secondary,False,50,2,Pepiliyana Road,355.7282276191302
622293249,208541195,B389,B389,Ratmalana - Mirihana,secondary,False,50,2,Pepiliyana Road,433.4261562379619
635164739,620401826,B229,B229,Kohuwela - Dehiwela,primary,False,50,,Kotagama Sri Vachissara Mawatha,158.88476422462242
635164739,60797056,B229,B229,Kohuwela - Dehiwela,primary,False,50,2,Kotagama Sri Vachissara Mawatha,226.26084569867027
635164739,621950451,B560,B560,"Council Avenue, Dehiwala",primary,False,40,2,Council Avenue,145.289138817112
635164942,635855755,B120,B120,Etulkotte - Mirihana - Kohuwela,primary,False,50,4,Stanley Thilakarathne Mawatha,339.8137065073091
635164942,250731057,B120,B120,Etulkotte - Mirihana - Kohuwela,primary,False,50,4,Stanley Thilakarathne Mawatha,179.42648078290804
635164975,253721036,B47,B047,Battaramulla - Pannipitiya,primary,True,"['40', '50']",2,"['Talawatugoda Road', 'Pannipitiya Road']",302.8990494137115
635165818,3379422350,B531,B531,Parliament Drive,primary,False,50,2,Parliament Drive,274.9018427951817
635165818,6513995679,B531,B531,Parliament Drive,primary,True,50,,Parliament Drive,42.93035519158445
635166180,250731003,B62,B062,Borella - Rajagiriya (CMC Limits to Filling Station - Rajagiriya),primary,True,50,,Old Kotte Road,27.58773838086201
635166180,403875117,B62,B062,Borella - Rajagiriya (CMC Limits to Filling Station - Rajagiriya),primary,False,50,,Old Kotte Road,198.48808538709505
635855735,635855755,B120,B120,Etulkotte - Mirihana - Kohuwela,primary,False,50,4,Stanley Thilakarathne Mawatha,20.774395930189225
635855735,208541425,B120,B120,Etulkotte - Mirihana - Kohuwela,primary,False,50,"['2', '4']","['Stanley Thilakarathne Mawatha', 'S. De S. Jayasinghe Road']",497.22111641170005
635855755,635855735,B120,B120,Etulkotte - Mirihana - Kohuwela,primary,False,50,4,Stanley Thilakarathne Mawatha,20.774395930189225
635855755,635164942,B120,B120,Etulkotte - Mirihana - Kohuwela,primary,False,50,4,Stanley Thilakarathne Mawatha,339.8137065073091
635895564,324997495,B215,B215,Kelaniya - Wedamulla (Waragoda),primary,False,40,,Waragoda Road,3324.9078762764184
635895564,5352135771,B214,B214,Kelaniya - Mudungoda,primary,False,,,Biyagama Road,457.03250427757126
635895564,403841847,B214,B214,Kelaniya - Mudungoda,primary,False,,,Biyagama Road,4438.73631548223
637009373,637009411,B50,B050,"Bazaar Street, Gampaha",primary,False,40,,Main Street (Bazaaar St),152.78468422176226
637009373,3798986721,B569,B569,Access to Gampaha Railway Station (Queen Mary's Road),primary,False,50,,Orutota Road,21.43815873997177
637009373,4068148608,B569,B569,Access to Gampaha Railway Station (Queen Mary's Road),primary,False,50,,Orutota Road,143.59106584674294
637009411,637009373,B50,B050,"Bazaar Street, Gampaha",primary,False,40,,Main Street (Bazaaar St),152.78468422176226
637833597,637834306,B554,B554,Ragama Karagahamuna (Ragama to Thewattha section),primary,False,40,,Tewatta Road,2273.3071149338307
637834306,1285521727,B554,B554,Ragama Karagahamuna (Ragama to Thewattha section),primary,True,40,,Tewatta Road,63.17107401026326
637834306,637833597,B554,B554,Ragama Karagahamuna (Ragama to Thewattha section),primary,False,40,,Tewatta Road,2273.3071149338302
637858647,324985529,B221,B221,"Kiribathgoda - Oil Refinery, Sapugaskande",primary,False,50,,Kiribathgoda-Makola-Sapugaskanda Road,2319.3193606833815
637858647,5773844872,B221,B221,"Kiribathgoda - Oil Refinery, Sapugaskande",primary,False,50,,Kiribathgoda-Makola-Sapugaskanda Road,841.1709175261276
637858647,970090967,B262,B262,Makola - Udupila,primary,False,50,2,Makola-Udupila Road,2364.5582900158656
637859907,970090967,B262,B262,Makola - Udupila,primary,False,50,2,Makola-Udupila Road,865.2921183609205
637859907,2021648880,B262,B262,Makola - Udupila,primary,False,50,2,Makola-Udupila Road,5439.645727506223
637859907,2966142456,B169,B169,Kadawatha - Mawaramandiya,primary,False,50,,"['Kadawatha - Mawaramandiya Road', 'Kadawatha-Mawaramandiya Road']",3505.0441605922015
638916931,3203260988,B443,B443,Veyangoda - Banduragoda,primary,False,50,,Veyangoda-Banduragoda Road,6269.96814801032
638916931,638943128,B208,B208,Katunayake - Veyangoda,primary,False,50,,Katunayake-Veyangoda Road,2690.4658471526077
638916931,4085806761,B208,B208,Katunayake - Veyangoda,primary,False,50,,Katunayake-Veyangoda Road,342.62406171235466
638921965,3645054902,B208,B208,Katunayake - Veyangoda,primary,False,50,,Katunayake-Veyangoda Road,11.707817642853067
638921965,638923097,B208,B208,Katunayake - Veyangoda,primary,False,50,,Katunayake-Veyangoda Road,4251.127903330188
638921965,667547394,B225,B225,Kirindiwita - Assennawatte,primary,False,40,,Krindiwita-Assennawatta Road,3715.244118489612
638923097,638924150,B208,B208,Katunayake - Veyangoda,primary,False,,,Katunayake-Veyangoda Road,39.69525043472771
638923097,638924157,B208,B208,Katunayake - Veyangoda,primary,False,,,Katunayake-Veyangoda Road,39.74014512876034
638923097,638921965,B208,B208,Katunayake - Veyangoda,primary,False,50,,Katunayake-Veyangoda Road,4251.127903330187
638924150,638923097,B208,B208,Katunayake - Veyangoda,primary,False,,,Katunayake-Veyangoda Road,39.69525043472771
638924157,638923097,B208,B208,Katunayake - Veyangoda,primary,False,,,Katunayake-Veyangoda Road,39.74014512876034
638925117,638927828,B208,B208,Katunayake - Veyangoda,primary,False,,,Katunayake-Veyangoda Road,35.90904934838301
638925117,638927836,B208,B208,Katunayake - Veyangoda,primary,False,,,Katunayake-Veyangoda Road,33.57877059890413
638925117,638925131,B208,B208,Katunayake - Veyangoda,primary,False,,,Katunayake-Veyangoda Road,296.85094760147496
638925131,1268334826,B208,B208,Katunayake - Veyangoda,primary,False,,,Katunayake-Veyangoda Road,4549.877458777404
638925131,638925117,B208,B208,Katunayake - Veyangoda,primary,False,,,Katunayake-Veyangoda Road,296.85094760147496
638925131,1268334824,B289,B289,Minuwangoda - Miriswatte - Katana,primary,False,,,Minuwangoda-Miriswatta-Katana Road,6147.571655401118
638927828,638925117,B208,B208,Katunayake - Veyangoda,primary,False,,,Katunayake-Veyangoda Road,35.90904934838301
638927829,1431446624,B111,B111,Ekala - Kotadeniyawa,primary,False,,,Ekala-Kotadeniyawa Road,26.934882218640222
638927829,1847947621,B111,B111,Ekala - Kotadeniyawa,primary,False,,,Ekala-Kotadeniyawa Road,2492.4610081410574
638927829,1431446632,B111,B111,Ekala - Kotadeniyawa,primary,False,,,Ekala-Kotadeniyawa Road,29.797185416637348
638927834,1431446619,B111,B111,Ekala - Kotadeniyawa,primary,False,,,Ekala-Kotadeniyawa Road,29.78623302642569
638927834,1431446617,B111,B111,Ekala - Kotadeniyawa,primary,False,,,Ekala-Kotadeniyawa Road,30.529872288751076
638927834,638929070,B111,B111,Ekala - Kotadeniyawa,primary,False,,,Ekala-Kotadeniyawa Road,580.0426697367061
638927836,638925117,B208,B208,Katunayake - Veyangoda,primary,False,,,Katunayake-Veyangoda Road,33.57877059890413
638929070,638927834,B111,B111,Ekala - Kotadeniyawa,primary,False,,,Ekala-Kotadeniyawa Road,580.042669736706
638929070,638935065,B288,B288,Minuwangoda - Gampaha - Miriswatte,primary,False,,,Minuwangoda-Gampaha-Mriswatta Road,4448.460419038212
638929070,1268334809,B111,B111,Ekala - Kotadeniyawa,primary,False,,,Ekala-Kotadeniyawa Road,2960.965641635479
638935032,638936201,B288,B288,Minuwangoda - Gampaha - Miriswatte,primary,False,,,Minuwangoda-Gampaha-Mriswatta Road,36.79297945321634
638935032,638936216,B288,B288,Minuwangoda - Gampaha - Miriswatte,primary,False,,,Minuwangoda-Gampaha-Mriswatta Road,38.42789427237574
638935032,638935065,B288,B288,Minuwangoda - Gampaha - Miriswatte,primary,False,,,Minuwangoda-Gampaha-Mriswatta Road,1529.978010124281
638935065,638929070,B288,B288,Minuwangoda - Gampaha - Miriswatte,primary,False,,,Minuwangoda-Gampaha-Mriswatta Road,4448.460419038214
638935065,638935032,B288,B288,Minuwangoda - Gampaha - Miriswatte,primary,False,,,Minuwangoda-Gampaha-Mriswatta Road,1529.9780101242807
638935065,667537356,B225,B225,Kirindiwita - Assennawatte,primary,False,50,,Krindiwita-Assennawatta Road,1686.4522333834789
638935065,3645054902,B225,B225,Kirindiwita - Assennawatte,primary,False,40,,Krindiwita-Assennawatta Road,3135.708914990143
638936200,638936201,B400,B400,Seeduwa - Udugampola,primary,True,50,,Kotugoda-Udugampola Road,25.670123395927394
638936200,667537356,B400,B400,Seeduwa - Udugampola,primary,False,50,,Kotugoda-Udugampola Road,656.7904298808834
638936201,638935032,B288,B288,Minuwangoda - Gampaha - Miriswatte,primary,False,,,Minuwangoda-Gampaha-Mriswatta Road,36.79297945321634
638936206,638936208,B288,B288,Minuwangoda - Gampaha - Miriswatte,primary,False,,,Minuwangoda-Gampaha-Mriswatta Road,29.695135413190975
638936208,638936206,B288,B288,Minuwangoda - Gampaha - Miriswatte,primary,False,,,Minuwangoda-Gampaha-Mriswatta Road,29.695135413190975
638936208,638936220,B288,B288,Minuwangoda - Gampaha - Miriswatte,primary,False,,,Minuwangoda-Gampaha-Mriswatta Road,32.84842750911023
638936208,638937223,B288,B288,Minuwangoda - Gampaha - Miriswatte,primary,False,,,Minuwangoda-Gampaha-Mriswatta Road,3046.0867486682123
638936212,638936206,B430,B430,Udugampola - Divulapitiya,primary,True,50,,Udugampola-Divulapitiya Road,35.985198620584725
638936212,3205978508,B430,B430,Udugampola - Divulapitiya,primary,False,50,,Udugampola-Divulapitiya Road,5281.437089174732
638936216,638936212,B430,B430,Udugampola - Divulapitiya,primary,True,50,,Udugampola-Divulapitiya Road,41.36075598156973
638936216,638935032,B288,B288,Minuwangoda - Gampaha - Miriswatte,primary,False,,,Minuwangoda-Gampaha-Mriswatta Road,38.42789427237574
638936220,638936200,B400,B400,Seeduwa - Udugampola,primary,True,50,,Kotugoda-Udugampola Road,26.823954746463137
638936220,638936208,B288,B288,Minuwangoda - Gampaha - Miriswatte,primary,False,,,Minuwangoda-Gampaha-Mriswatta Road,32.84842750911023
638937223,3799725188,B288,B288,Minuwangoda - Gampaha - Miriswatte,primary,False,50,,Old Minuwangoda Road,965.0641666743202
638937223,638936208,B288,B288,Minuwangoda - Gampaha - Miriswatte,primary,False,,,Minuwangoda-Gampaha-Mriswatta Road,3046.08674866821
638943128,3645054902,B208,B208,Katunayake - Veyangoda,primary,False,50,,Katunayake-Veyangoda Road,5804.664994755614
638943128,638916931,B208,B208,Katunayake - Veyangoda,primary,False,50,,Katunayake-Veyangoda Road,2690.465847152608
638943128,3203261039,B430,B430,Udugampola - Divulapitiya,primary,False,50,,Udugampola-Divulapitiya Road,4010.8982041073223
638943128,3205978508,B430,B430,Udugampola - Divulapitiya,primary,False,50,,Udugampola-Divulapitiya Road,1669.6285271415402
638945897,6509381797,B324,B324,Negombo - Mirigama,primary,False,50,,Negombo-Mirigama Road,576.1044100478823
638945897,3645537814,B324,B324,Negombo - Mirigama,primary,False,50,,Negombo-Mirigama Road,3052.7087208067505
638945897,3203261039,B430,B430,Udugampola - Divulapitiya,primary,False,50,,Udugampola-Divulapitiya Road,4075.8544309560066
638969225,4231244463,B111,B111,Ekala - Kotadeniyawa,primary,False,,,Ekala-Kotadeniyawa Road,33.74254032105353
638973604,638973609,B400,B400,Seeduwa - Udugampola,primary,False,,,Seeduwa-Kotugoda Road,109.47875948089364
638973604,3784064218,B111,B111,Ekala - Kotadeniyawa,primary,False,,,Ekala-Kotadeniyawa Road,114.46324640837682
638973604,638976365,B111,B111,Ekala - Kotadeniyawa,primary,False,,,Ekala-Kotadeniyawa Road,300.61929336102105
638973609,667536068,B400,B400,Seeduwa - Udugampola,primary,False,50,,Kotugoda-Udugampola Road,6098.860324907822
638973609,638973604,B400,B400,Seeduwa - Udugampola,primary,False,,,Seeduwa-Kotugoda Road,109.47875948089364
638973609,2375440996,B111,B111,Ekala - Kotadeniyawa,primary,False,,,Ekala-Kotadeniyawa Road,25.847288449063818
638976353,638976365,B400,B400,Seeduwa - Udugampola,primary,True,50,,Seeduwa-Kotugoda Road,60.629013222572524
638976353,4192345640,B400,B400,Seeduwa - Udugampola,primary,False,50,,Seeduwa-Kotugoda Road,3836.185570624724
638976365,638976368,B111,B111,Ekala - Kotadeniyawa,primary,False,,,Ekala-Kotadeniyawa Road,20.93776747061665
638976365,638973604,B111,B111,Ekala - Kotadeniyawa,primary,False,,,Ekala-Kotadeniyawa Road,300.61929336102105
638976368,638976365,B111,B111,Ekala - Kotadeniyawa,primary,False,,,Ekala-Kotadeniyawa Road,20.93776747061665
638976368,638976353,B400,B400,Seeduwa - Udugampola,primary,True,50,,Seeduwa-Kotugoda Road,56.02434403783018
638976368,4231244463,B111,B111,Ekala - Kotadeniyawa,primary,False,,,Ekala-Kotadeniyawa Road,2887.263595776913
639127236,639127239,B632,B632,Sapugaskanda Oil Refinery Junction - Biyagama Free Trade Zone (Samurdhi Mawatha),primary,False,50,,Biyagama Free Trade Zone Road,113.43821691438336
639127236,3710297373,B632,B632,Sapugaskanda Oil Refinery Junction - Biyagama Free Trade Zone (Samurdhi Mawatha),primary,False,50,,Biyagama Free Trade Zone Road,1411.6938221123196
639127236,639127718,B632,B632,Sapugaskanda Oil Refinery Junction - Biyagama Free Trade Zone (Samurdhi Mawatha),primary,False,50,,Biyagama Free Trade Zone Road,85.73263264202026
639127239,639127236,B632,B632,Sapugaskanda Oil Refinery Junction - Biyagama Free Trade Zone (Samurdhi Mawatha),primary,False,50,,Biyagama Free Trade Zone Road,113.43821691438337
639127240,3517629554,B214,B214,Kelaniya - Mudungoda,primary,False,60,2,New Kandy Road,2182.976835261962
639127240,5064507626,B214,B214,Kelaniya - Mudungoda,primary,False,60,2,New Kandy Road,135.90158367805955
639127532,3107607858,B214,B214,Kelaniya - Mudungoda,primary,False,60,2,"['New Kandy Road', 'New Kandy Rd']",2466.036386602169
639127532,3206169196,B214,B214,Kelaniya - Mudungoda,primary,False,60,2,New Kandy Road,1120.6487056716205
639127718,639127236,B632,B632,Sapugaskanda Oil Refinery Junction - Biyagama Free Trade Zone (Samurdhi Mawatha),primary,False,50,,Biyagama Free Trade Zone Road,85.73263264202026
639128147,1268334824,B289,B289,Minuwangoda - Miriswatte - Katana,primary,False,,,Minuwangoda-Miriswatta-Katana Road,649.4763543676376
639128147,639129515,B289,B289,Minuwangoda - Miriswatte - Katana,primary,False,,,Minuwangoda-Miriswatta-Katana Road,2663.2536269596917
639128147,639142096,B321,B321,Negombo - Aluthepola,primary,False,50,,Kimbulapitiya Road,4304.705039633847
639128147,639245116,B321,B321,Negombo - Aluthepola,primary,False,50,,Kimbulapitiya Road,5440.251654853141
639129515,617812791,B324,B324,Negombo - Mirigama,primary,False,50,,Negombo-Mirigama Road,112.67249884048454
639129515,639128147,B289,B289,Minuwangoda - Miriswatte - Katana,primary,False,,,Minuwangoda-Miriswatta-Katana Road,2663.253626959692
639129515,639247310,B324,B324,Negombo - Mirigama,primary,False,50,,Negombo-Mirigama Road,6852.440531524592
639142096,4316825579,B597,B597,Kandawala Katunayake,primary,False,40,,Baseline Road,2131.2539295035203
639142096,2155584783,B597,B597,Kandawala Katunayake,primary,False,"['40', '50']",,"['Minuwangoda Road', 'Baseline Road']",4322.887015650012
639142096,1268335758,B321,B321,Negombo - Aluthepola,primary,False,50,2,Kimbulapitiya Road,3355.973956512297
639142096,639128147,B321,B321,Negombo - Aluthepola,primary,False,50,,Kimbulapitiya Road,4304.705039633844
639204465,313236265,B261,B261,"Main Street, Negombo",primary,False,60,,Main Street,230.50682098638052
639204465,2064203704,B261,B261,"Main Street, Negombo",primary,False,60,2,Main Street,721.5821117062221
639245116,1847947621,B108,B108,Dunagaha - Nilpanagoda,primary,False,50,,Dunagaha-Nilpanagoda Road,3114.6147841000134
