source,target,distance_m,hops
6537569534,11715824040,194661.42253063715,65
6537569534,1809805397,248777.14228633544,47
6537569534,1728838958,96309.29037362454,21
6537569534,7085505934,96288.71928933833,20
6537569534,1732642149,131902.7234818653,24
6537569534,1886079221,92348.03655694055,14
6537569534,1735981103,176219.3106184208,30
6537569534,7042347632,176211.64566098343,29
6537569534,1740742111,49902.25877632715,8
6537569534,1750869639,304923.7847003107,117
6537569534,1783974992,182095.5357662467,34
6537569534,10016226413,182104.2774368681,35
6537569534,1945675344,248768.89889439812,47
6537569534,1797964180,234973.4618456305,89
6537569534,4959610635,156059.13662360498,31
6537569534,1985676681,366334.73041379673,101
6537569534,13749558430,92371.06884869271,15
6537569534,4212767857,115909.91611533206,30
6537569534,3527283166,244122.1397191762,43
6537569534,1981147403,100552.59118967697,15
6537569534,2011981296,245380.17807184395,60
6537569534,5372968715,250187.92482423855,154
6537569534,3794035028,188755.94591459082,66
6537569534,3849049820,233299.51409299058,92
6537569534,2339297860,275162.3206663829,197
6537569534,2339297862,275174.86016486975,198
6537569534,6289622879,101885.88661520311,19
6537569534,3088508709,169232.76177906105,41
6537569534,3088508720,169224.524724163,40
6537569534,3136385191,250206.56752548093,154
6537569534,3237363036,96042.6791599916,18
6537569534,3237363045,96036.57887266272,16
6537569534,4137095171,96022.90298317211,17
6537569534,3474422106,228664.18788774364,40
6537569534,4136824662,228665.80583811455,39
6537569534,4137349478,109231.89781200206,51
6537569534,6537569535,21.796240006405963,1
6537569534,4963408994,221660.51088755272,78
6537569534,9513937138,158013.57799080218,38
6537569534,4944055508,158030.14929045233,40
6537569534,4944055634,158022.84474361088,39
6537569534,4963408992,221650.14517854573,77
6537569534,6524681176,251894.32938459175,152
6537569534,9628046175,251860.27816554616,151
6537569534,7042347623,176195.28537565598,28
6537569534,8014319682,104601.65547662774,14
6537569534,8032417737,92272.67530636372,17
6537569534,8032417743,92258.42078934467,16
6537569534,8032417746,92258.188833575,16
6537569534,8032417740,92269.53709164892,17
6537569534,9568699375,158021.25140582616,39
6537569534,11715824035,194657.90280165462,63
4136824665,258029156,314046.4927774947,108
4136824665,44265234,431234.9853410399,133
4136824665,603240642,431170.52883038716,132
4136824665,49364356,400894.3464880712,128
4136824665,59947552,466262.5132670923,243
4136824665,3390634865,381503.1861325821,134
4136824665,98554769,496240.62365345843,235
4136824665,5693657962,309164.11290324404,103
4136824665,310860950,407871.7678223655,141
4136824665,8014319683,207248.03144848053,52
4136824665,603240427,425806.7541294831,142
4136824665,617967952,327584.41601439257,114
4136824665,7087535778,327582.2623678511,114
4136824665,617968149,324204.9288777614,115
4136824665,634172980,87198.24597959372,16
4136824665,665214512,351028.76244764775,125
4136824665,665214513,350956.5953992037,124
4136824665,4136824664,30.060684348762024,2
4136824665,7599684152,236182.0405517745,68
4136824665,6537569534,228680.26165800667,40
4136824665,3174892783,312451.8758122291,104
4136824665,1239489717,312441.62952082005,103
4136824665,1242694031,226355.31988739787,38
4136824665,4139418521,226343.0861684203,38
4136824665,2155580115,328904.69073331106,70
4136824665,6524681177,350408.64651054353,121
4136824665,5217538839,105381.51350206503,19
4136824665,7042347620,52441.361091157196,9
4136824665,13743364556,344597.3538745441,70
4136824665,1684534515,410316.54802109924,100
4136824665,11715824040,410310.6566579209,99
4136824665,1809805397,409061.53176290606,127
4136824665,1728838958,132370.97128438213,19
4136824665,7085505934,132391.54236866834,20
4136824665,1732642149,128230.93273728441,15
4136824665,1886079221,169623.91796148755,37
4136824665,1735981103,52460.95103958588,10
4136824665,7042347632,52468.61599702326,11
4136824665,1740742111,178778.00288167954,32
4136824665,1750869639,440353.8583697892,159
4136824665,1783974992,349195.8618202898,99
4136824665,10016226413,349187.6524456603,99
4136824665,1945675344,409053.2883709687,127
4136824665,1797964180,368714.536902147,134
4136824665,4959610635,351076.4043209283,81
4136824665,1985676681,512229.04281632474,172
4136824665,13749558430,169646.9502532397,38
4136824665,4212767857,344578.6177291026,69
4136824665,3527283166,403620.25391291303,127
4136824665,1981147403,236173.88083235384,67
4136824665,2011981296,387463.2150252722,125
4136824665,5372968715,348595.0938049784,116
4136824665,3794035028,324377.23555726773,118
4136824665,3849049820,328872.3269580436,69
4136824665,2339297860,373937.62256579887,170
4136824665,2339297862,373950.1620642857,171
4136824665,6289622879,237513.46920932108,71
4136824665,3088508709,304861.7608963957,94
4136824665,3088508720,304853.52384149766,93
4136824665,3136385191,348613.7365062208,116
4136824665,3237363036,132637.77679317343,23
4136824665,3237363045,132643.68278534396,24
4136824665,4137095171,132657.55296999292,24
4136824665,3474422106,17.79540310099508,1
4136824665,4136824662,14.455819892106447,1
4136824665,4137349478,190759.77100313484,70
4136824665,6537569535,228658.46541800027,39
4136824665,4963408994,342342.9920402404,88
4136824665,9513937138,293634.86763347907,90
4136824665,4944055508,293651.43893312925,92
4136824665,4944055634,293644.13438628777,91
4136824665,4963408992,342345.3247618673,88
4136824665,6524681176,350474.0925968797,120
4136824665,9628046175,350440.0413778341,119
4136824665,7042347623,52484.976282350726,12
4136824665,8014319682,207247.63223103687,52
4136824665,8032417737,179062.8967818578,43
4136824665,8032417743,179074.18462331954,44
4136824665,8032417746,179063.26184115026,43
4136824665,8032417740,179076.28431470154,44
4136824665,9568699375,293642.5410485031,91
4136824665,11715824035,410308.55236768996,97
3174892783,258029156,43539.233751161446,44
3174892783,44265234,189245.45683563533,80
3174892783,603240642,189181.00032498257,79
3174892783,49364356,158904.8179826666,75
3174892783,59947552,190656.62519812433,218
3174892783,3390634865,105540.36400291925,55
3174892783,98554769,210880.50795173293,78
3174892783,5693657962,49846.7308840032,65
3174892783,310860950,95626.54900175461,49
3174892783,8014319683,105204.17384726122,52
3174892783,603240427,156464.38616381123,65
3174892783,617967952,15452.986995584111,7
3174892783,7087535778,15450.833349042634,7
3174892783,617968149,11768.49408395201,13
3174892783,634172980,225253.6298326353,88
3174892783,665214512,75618.41306580747,105
3174892783,665214513,75546.24601736346,104
3174892783,4136824664,312423.5367607182,103
3174892783,7599684152,76284.51432940229,40
3174892783,6537569534,176830.5861695522,52
3174892783,4136824665,312451.875812229,104
3174892783,1239489717,10.246291409061303,1
3174892783,1242694031,179202.50138773033,55
3174892783,4139418521,179167.76165913857,54
3174892783,2155580115,62631.07393317118,44
3174892783,6524681177,74998.29712870318,101
3174892783,5217538839,252550.34844173843,91
3174892783,7042347620,260010.5147210718,95
3174892783,13743364556,219199.39445044773,96
3174892783,1684534515,238263.66436674088,113
3174892783,11715824040,238257.77300356253,112
3174892783,1809805397,203324.53921734408,104
3174892783,1728838958,180080.9045278469,85
3174892783,7085505934,180060.3334435607,84
3174892783,1732642149,197745.00390817306,76
3174892783,1886079221,142827.95785074148,67
3174892783,1735981103,259990.92477264313,94
3174892783,7042347632,259983.25981520576,93
3174892783,1740742111,162941.43436900066,52
3174892783,1750869639,128108.63954917828,67
3174892783,1783974992,152996.51460655188,92
3174892783,10016226413,152988.30523192248,92
3174892783,1945675344,203316.29582540676,104
3174892783,1797964180,58158.316694497924,39
3174892783,4959610635,179023.52066656982,94
3174892783,1985676681,199983.82399571387,80
3174892783,13749558430,142804.92555898934,66
3174892783,4212767857,219189.76685254768,96
3174892783,3527283166,182197.62945036872,80
3174892783,1981147403,76277.99497987526,37
3174892783,2011981296,153745.380691721,66
3174892783,5372968715,73357.33865468627,102
3174892783,3794035028,11940.800763458281,16
3174892783,3849049820,62609.34112634456,45
3174892783,2339297860,98331.73449683066,145
3174892783,2339297862,98344.2739953175,146
3174892783,6289622879,74951.66914863899,36
3174892783,3088508709,52728.97642802849,59
3174892783,3088508720,52732.20268715847,59
3174892783,3136385191,73375.98135592867,102
3174892783,3237363036,179814.0990190556,81
3174892783,3237363045,179819.34385806663,83
3174892783,4137095171,179799.85060544417,82
3174892783,3474422106,312435.802041966,104
3174892783,4136824662,312437.4199923369,103
3174892783,4137349478,123344.98222248812,42
3174892783,6537569535,176852.3824095586,53
3174892783,4963408994,44829.92471800047,26
3174892783,9513937138,18817.008178750024,14
3174892783,4944055508,18801.504936593334,13
3174892783,4944055634,18808.809483434794,14
3174892783,4963408992,44819.55900899346,25
3174892783,6524681176,75063.74321503946,100
3174892783,9628046175,75029.69199599387,99
3174892783,7042347623,259966.8995298783,92
3174892783,8014319682,105204.24358119216,52
3174892783,8032417737,133440.84617563494,64
3174892783,8032417743,133453.1748027128,65
3174892783,8032417746,133455.33264842365,65
3174892783,8032417740,133442.05850040857,64
3174892783,9568699375,18809.334763726038,13
3174892783,11715824035,238255.66871333148,110
1239489717,258029156,43546.46814994044,44
1239489717,44265234,189252.69123441432,80
1239489717,603240642,189188.23472376156,79
1239489717,49364356,158912.0523814456,75
1239489717,59947552,190666.8714895334,219
1239489717,3390634865,105547.59840169824,55
1239489717,98554769,210890.754243142,79
1239489717,5693657962,49853.96528278219,65
1239489717,310860950,95633.7834005336,49
1239489717,8014319683,105193.92755585216,51
1239489717,603240427,156471.62056259022,65
1239489717,617967952,15463.233286993172,8
1239489717,7087535778,15461.079640451695,8
1239489717,617968149,11775.728482731005,13
1239489717,634172980,225243.38354122624,87
1239489717,665214512,75628.65935721654,106
1239489717,665214513,75556.49230877253,105
1239489717,4136824664,312413.29046930914,102
1239489717,7599684152,76274.26803799323,39
1239489717,6537569534,176820.33987814316,51
1239489717,4136824665,312441.62952081993,103
1239489717,3174892783,10.246291409061303,1
1239489717,1242694031,179192.25509632129,54
1239489717,4139418521,179157.51536772953,53
1239489717,2155580115,62641.32022458024,45
1239489717,6524681177,75008.54342011226,102
1239489717,5217538839,252540.10215032936,90
1239489717,7042347620,260000.26842966274,94
1239489717,13743364556,219206.62884922672,96
1239489717,1684534515,238270.89876551987,113
1239489717,11715824040,238265.00740234152,112
1239489717,1809805397,203331.77361612307,104
1239489717,1728838958,180070.65823643783,84
1239489717,7085505934,180050.08715215162,83
1239489717,1732642149,197734.757616764,75
1239489717,1886079221,142817.7115593324,66
1239489717,1735981103,259980.67848123406,93
1239489717,7042347632,259973.0135237967,92
1239489717,1740742111,162931.18807759162,51
1239489717,1750869639,128115.87394795727,67
1239489717,1783974992,153003.74900533087,92
1239489717,10016226413,152995.53963070147,92
1239489717,1945675344,203323.53022418576,104
1239489717,1797964180,58165.55109327692,39
1239489717,4959610635,179030.7550653488,94
1239489717,1985676681,199991.05839449287,80
1239489717,13749558430,142794.67926758027,65
1239489717,4212767857,219197.00125132667,96
1239489717,3527283166,182204.86384914772,80
1239489717,1981147403,76267.7486884662,36
1239489717,2011981296,153752.61509049998,66
1239489717,5372968715,73367.58494609535,103
1239489717,3794035028,11948.035162237275,16
1239489717,3849049820,62619.58741775362,46
1239489717,2339297860,98341.98078823973,146
1239489717,2339297862,98354.52028672658,147
1239489717,6289622879,74941.42285722993,35
1239489717,3088508709,52736.21082680748,59
1239489717,3088508720,52739.43708593746,59
1239489717,3136385191,73386.22764733774,103
1239489717,3237363036,179803.85272764653,80
1239489717,3237363045,179809.09756665755,82
1239489717,4137095171,179789.6043140351,81
1239489717,3474422106,312425.55575055693,103
1239489717,4136824662,312427.1737009278,102
1239489717,4137349478,123334.73593107905,41
1239489717,6537569535,176842.13611814956,52
1239489717,4963408994,44840.17100940953,27
1239489717,9513937138,18806.761887340963,13
1239489717,4944055508,18791.258645184273,12
1239489717,4944055634,18798.563192025733,13
1239489717,4963408992,44829.80530040253,26
1239489717,6524681176,75073.98950644853,101
1239489717,9628046175,75039.93828740294,100
1239489717,7042347623,259956.65323846924,91
1239489717,8014319682,105193.9972897831,51
1239489717,8032417737,133430.59988422587,63
1239489717,8032417743,133442.92851130373,64
1239489717,8032417746,133445.08635701457,64
1239489717,8032417740,133431.8122089995,63
1239489717,9568699375,18799.088472316977,12
1239489717,11715824035,238262.90311211048,110
1242694031,258029156,180789.40887833812,58
1242694031,44265234,278773.59585221333,53
1242694031,603240642,279015.5738804801,55
1242694031,49364356,261183.224752821,66
1242694031,59947552,369859.12658585445,273
1242694031,3390634865,248246.10223342536,84
1242694031,98554769,390083.00933946326,133
1242694031,5693657962,175907.02900408732,53
1242694031,310860950,274813.6093710651,102
1242694031,8014319683,106964.1643179005,16
1242694031,603240427,286095.63239423285,80
1242694031,617967952,194655.48838331454,62
1242694031,7087535778,194653.33473677307,62
1242694031,617968149,190955.55445326268,66
1242694031,634172980,139157.07390780415,22
1242694031,665214512,254820.9144535379,160
1242694031,665214513,254748.7474050939,159
1242694031,4136824664,226326.98083588705,37
1242694031,7599684152,102924.95665261794,18
1242694031,6537569534,2371.9152181781383,3
1242694031,4136824665,226355.31988739784,38
1242694031,3174892783,179202.5013877304,55
1242694031,1239489717,179192.2550963213,54
1242694031,4139418521,34.73972859174893,1
1242694031,2155580115,235693.1621179953,94
1242694031,6524681177,254200.79851643363,156
1242694031,5217538839,147117.42807172445,20
1242694031,7042347620,173913.95879624065,29
1242694031,13743364556,118289.00743471547,33
1242694031,1684534515,197015.88634140074,66
1242694031,11715824040,197021.7777045791,67
1242694031,1809805397,251137.49746027734,49
1242694031,1728838958,93984.34860301571,19
1242694031,7085505934,93963.7775187295,18
1242694031,1732642149,129577.78171125647,22
1242694031,1886079221,90023.09478633173,12
1242694031,1735981103,173894.36884781197,28
1242694031,7042347632,173886.7038903746,27
1242694031,1740742111,47577.31700571832,6
1242694031,1750869639,307295.69991848874,120
1242694031,1783974992,184455.8909401886,36
1242694031,10016226413,184464.63261081002,37
1242694031,1945675344,251129.25406834003,49
1242694031,1797964180,237345.3770638086,92
1242694031,4959610635,158419.49179754689,33
1242694031,1985676681,368695.08558773866,103
1242694031,13749558430,90046.12707808388,13
1242694031,4212767857,118270.27128927397,32
1242694031,3527283166,246482.4948931181,45
1242694031,1981147403,102924.5064078551,18
1242694031,2011981296,247752.09329002208,63
1242694031,5372968715,252559.84004241668,157
1242694031,3794035028,191127.86113276894,69
1242694031,3849049820,235671.4293111687,95
1242694031,2339297860,277534.235884561,200
1242694031,2339297862,277546.7753830479,201
1242694031,6289622879,104257.80183338124,22
1242694031,3088508709,171604.67699723918,44
1242694031,3088508720,171596.43994234112,43
1242694031,3136385191,252578.48274365906,157
1242694031,3237363036,93717.73738938278,16
1242694031,3237363045,93711.6371020539,14
1242694031,4137095171,93697.96121256328,15
1242694031,3474422106,226339.2461171348,38
1242694031,4136824662,226340.86406750572,37
1242694031,4137349478,106906.95604139323,49
1242694031,6537569535,2350.118978171732,2
1242694031,4963408994,224032.42610573085,81
1242694031,9513937138,160385.4932089803,41
1242694031,4944055508,160402.06450863046,43
1242694031,4944055634,160394.759961789,42
1242694031,4963408992,224022.06039672386,80
1242694031,6524681176,254266.24460276988,155
1242694031,9628046175,254232.19338372428,154
1242694031,7042347623,173870.34360504715,26
1242694031,8014319682,106973.5706948059,17
1242694031,8032417737,89947.73353575489,15
1242694031,8032417743,89933.47901873584,14
1242694031,8032417746,89933.24706296617,14
1242694031,8032417740,89944.59532104009,15
1242694031,9568699375,160393.16662400428,42
1242694031,11715824035,197018.25797559656,65
4139418521,258029156,180754.66914974636,57
4139418521,44265234,278738.8561236216,52
4139418521,603240642,278980.8341518883,54
4139418521,49364356,261148.48502422925,65
4139418521,59947552,369824.3868572627,272
4139418521,3390634865,248211.3625048336,83
4139418521,98554769,390048.2696108715,132
4139418521,5693657962,175872.28927549557,52
4139418521,310860950,274778.86964247335,101
4139418521,8014319683,106929.42458930875,15
4139418521,603240427,286060.8926656411,79
4139418521,617967952,194620.7486547228,61
4139418521,7087535778,194618.59500818132,61
4139418521,617968149,190920.81472467093,65
4139418521,634172980,139144.84018882658,22
4139418521,665214512,254786.17472494615,159
4139418521,665214513,254714.00767650214,158
4139418521,4136824664,226314.74711690948,37
4139418521,7599684152,102890.21692402619,17
4139418521,6537569534,2337.175489586389,2
4139418521,4136824665,226343.08616842027,38
4139418521,3174892783,179167.76165913863,54
4139418521,1239489717,179157.51536772956,53
4139418521,1242694031,34.73972859174893,1
4139418521,2155580115,235658.42238940354,93
4139418521,6524681177,254166.05878784187,155
4139418521,5217538839,147152.1678003162,21
4139418521,7042347620,173901.72507726308,29
4139418521,13743364556,118254.26770612372,32
4139418521,1684534515,196981.14661280898,65
4139418521,11715824040,196987.03797598733,66
4139418521,1809805397,251102.7577316856,48
4139418521,1728838958,93972.11488403814,19
4139418521,7085505934,93951.54379975193,18
4139418521,1732642149,129565.5479922789,22
4139418521,1886079221,90010.86106735416,12
4139418521,1735981103,173882.1351288344,28
4139418521,7042347632,173874.47017139703,27
4139418521,1740742111,47565.08328674076,6
4139418521,1750869639,307260.960189897,119
4139418521,1783974992,184421.15121159685,35
4139418521,10016226413,184429.89288221826,36
4139418521,1945675344,251094.51433974828,48
4139418521,1797964180,237310.63733521686,91
4139418521,4959610635,158384.75206895513,32
4139418521,1985676681,368660.3458591469,102
4139418521,13749558430,90033.89335910631,13
4139418521,4212767857,118235.53156068221,31
4139418521,3527283166,246447.75516452634,44
4139418521,1981147403,102889.76667926334,17
4139418521,2011981296,247717.35356143033,62
4139418521,5372968715,252525.10031382492,156
4139418521,3794035028,191093.1214041772,68
4139418521,3849049820,235636.68958257695,94
4139418521,2339297860,277499.4961559693,199
4139418521,2339297862,277512.0356544561,200
4139418521,6289622879,104223.06210478948,21
4139418521,3088508709,171569.93726864742,43
4139418521,3088508720,171561.70021374937,42
4139418521,3136385191,252543.7430150673,156
4139418521,3237363036,93705.5036704052,16
4139418521,3237363045,93699.40338307632,14
4139418521,4137095171,93685.72749358571,15
4139418521,3474422106,226327.01239815724,38
4139418521,4136824662,226328.63034852815,37
4139418521,4137349478,106894.72232241566,49
4139418521,6537569535,2315.379249579983,1
4139418521,4963408994,223997.6863771391,80
4139418521,9513937138,160350.75348038855,40
4139418521,4944055508,160367.3247800387,42
4139418521,4944055634,160360.02023319725,41
4139418521,4963408992,223987.3206681321,79
4139418521,6524681176,254231.50487417812,154
4139418521,9628046175,254197.45365513253,153
4139418521,7042347623,173858.10988606958,26
4139418521,8014319682,106938.83096621414,16
4139418521,8032417737,89935.49981677732,15
4139418521,8032417743,89921.24529975827,14
4139418521,8032417746,89921.0133439886,14
4139418521,8032417740,89932.36160206252,15
4139418521,9568699375,160358.42689541253,41
4139418521,11715824035,196983.5182470048,64
2155580115,258029156,97181.47853142257,78
2155580115,44265234,212847.36943061213,102
2155580115,603240642,212605.39140234535,100
2155580115,49364356,202157.09692880366,112
2155580115,59947552,137357.82253378135,173
2155580115,3390634865,151375.2614733353,68
2155580115,98554769,167335.93292014746,165
2155580115,5693657962,103488.9756642643,99
2155580115,310860950,95412.83097142658,65
2155580115,8014319683,161694.83457752614,91
2155580115,603240427,177244.68928739193,98
2155580115,617967952,47178.086937587075,37
2155580115,7087535778,47197.98386528477,38
2155580115,617968149,64311.424618961595,43
2155580115,634172980,272509.9074060887,129
2155580115,665214512,22124.071714336704,55
2155580115,665214513,22051.904665892693,54
2155580115,4136824664,328876.3516818003,69
2155580115,7599684152,132775.17505966712,79
2155580115,6537569534,233321.24689981708,91
2155580115,4136824665,328904.6907333111,70
2155580115,3174892783,62631.07393317118,44
2155580115,1239489717,62641.320224580246,45
2155580115,1242694031,235693.1621179952,94
2155580115,4139418521,235658.42238940345,93
2155580115,6524681177,21503.955777232422,51
2155580115,5217538839,299806.6260151919,132
2155580115,7042347620,307266.79229452525,136
2155580115,13743364556,272841.6392307088,130
2155580115,1684534515,291905.9091470018,147
2155580115,11715824040,291900.0177838235,146
2155580115,1809805397,244871.9441369514,108
2155580115,1728838958,227337.18210130028,126
2155580115,7085505934,227316.61101701407,125
2155580115,1732642149,236136.80289842308,59
2155580115,1886079221,190084.23542419486,108
2155580115,1735981103,307247.2023460966,135
2155580115,7042347632,307239.5373886592,134
2155580115,1740742111,219432.09509926554,91
2155580115,1750869639,127894.92151885024,83
2155580115,1783974992,206638.75938681298,126
2155580115,10016226413,206630.55001218358,126
2155580115,1945675344,244893.32873375967,109
2155580115,1797964180,54499.49241450415,50
2155580115,4959610635,232665.76544683092,128
2155580115,1985676681,199770.10596538582,96
2155580115,13749558430,190068.65336375113,108
2155580115,4212767857,272832.0116328088,130
2155580115,3527283166,228032.5269207848,93
2155580115,1981147403,132768.65571014013,76
2155580115,2011981296,199580.27816213705,79
2155580115,5372968715,19690.403071667286,46
2155580115,3794035028,65575.85925475632,48
2155580115,3849049820,32.363775267452105,1
2155580115,2339297860,45032.931832487724,100
2155580115,2339297862,45045.47133097458,101
2155580115,6289622879,131442.32987890387,75
2155580115,3088508709,106371.22120828961,93
2155580115,3088508720,106374.44746741958,93
2155580115,3136385191,19709.045772909685,46
2155580115,3237363036,227070.37659250898,122
2155580115,3237363045,227075.62143152,124
2155580115,4137095171,227056.12817889755,123
2155580115,3474422106,328888.6169630481,70
2155580115,4136824662,328890.234913419,69
2155580115,4137349478,168956.3004745426,76
2155580115,6537569535,233343.04313982348,92
2155580115,4963408994,18155.766664750343,34
2155580115,9513937138,75652.40271597753,57
2155580115,4944055508,75640.27452852901,55
2155580115,4944055634,75643.13596316882,56
2155580115,4963408992,18158.09938637723,34
2155580115,6524681176,21569.401863568677,50
2155580115,9628046175,21535.35064452309,49
2155580115,7042347623,307223.1771033317,133
2155580115,8014319682,161694.9043114571,91
2155580115,8032417737,185909.53077812708,109
2155580115,8032417743,185921.85940520494,110
2155580115,8032417746,185924.0172509158,110
2155580115,8032417740,185910.7431029007,109
2155580115,9568699375,75649.70170842389,56
2155580115,11715824035,291897.9134935925,144
6524681177,258029156,109548.7017269546,135
6524681177,44265234,199844.2488966107,110
6524681177,603240642,199602.2708683439,108
6524681177,49364356,189153.97639480222,120
6524681177,59947552,116902.62370124705,132
6524681177,3390634865,155738.31652422884,89
6524681177,98554769,146880.73408761312,124
6524681177,5693657962,115856.19885979634,156
6524681177,310860950,82409.71043742508,73
6524681177,8014319683,180202.47097596445,153
6524681177,603240427,164241.5687533905,106
6524681177,617967952,59545.31013311909,94
6524681177,7087535778,59565.207060816785,95
6524681177,617968149,76678.64781449361,100
6524681177,634172980,294013.86318332114,180
6524681177,665214512,815.7297817203068,8
6524681177,665214513,743.5627332762942,7
6524681177,4136824664,350380.3074590328,120
6524681177,7599684152,151282.8114581054,141
6524681177,6537569534,251828.8832982554,153
6524681177,4136824665,350408.6465105436,121
6524681177,3174892783,74998.2971287032,101
6524681177,1239489717,75008.54342011226,102
6524681177,1242694031,254200.7985164335,156
6524681177,4139418521,254166.05878784176,155
6524681177,2155580115,21503.955777232426,51
6524681177,5217538839,321310.58179242426,183
6524681177,7042347620,328770.74807175767,187
6524681177,13743364556,285208.86242624087,187
6524681177,1684534515,304273.13234253385,204
6524681177,11715824040,304267.2409793555,203
6524681177,1809805397,231868.82360294997,116
6524681177,1728838958,248841.1378785327,177
6524681177,7085505934,248820.5667942465,176
6524681177,1732642149,257640.75867565555,110
6524681177,1886079221,211588.19120142728,159
6524681177,1735981103,328751.158123329,186
6524681177,7042347632,328743.4931658916,185
6524681177,1740742111,237939.73149770385,153
6524681177,1750869639,114891.80098484874,91
6524681177,1783974992,219005.98258234502,183
6524681177,10016226413,218997.77320771563,183
6524681177,1945675344,231890.20819975823,117
6524681177,1797964180,46725.3968105239,56
6524681177,4959610635,245032.98864236297,185
6524681177,1985676681,186766.98543138432,104
6524681177,13749558430,211572.60914098355,159
6524681177,4212767857,285199.2348283408,187
6524681177,3527283166,225471.34152248676,126
6524681177,1981147403,151276.29210857843,138
6524681177,2011981296,202585.10785760114,123
6524681177,5372968715,2881.186701726104,17
6524681177,3794035028,77943.08245028833,105
6524681177,3849049820,21536.319552499877,52
6524681177,2339297860,24577.73299995338,59
6524681177,2339297862,24590.272498440234,60
6524681177,6289622879,149949.96627734214,137
6524681177,3088508709,118738.44440382165,150
6524681177,3088508720,118741.67066295161,150
6524681177,3136385191,2910.6010034117407,17
6524681177,3237363036,248574.3323697414,173
6524681177,3237363045,248579.57720875242,175
6524681177,4137095171,248560.08395612997,174
6524681177,3474422106,350392.5727402806,121
6524681177,4136824662,350394.1906906515,120
6524681177,4137349478,190460.25625177502,127
6524681177,6537569535,251850.6795382618,154
6524681177,4963408994,30168.372410702752,75
6524681177,9513937138,93815.3053074532,115
6524681177,4944055508,93799.80206529654,114
6524681177,4944055634,93807.106612138,115
6524681177,4963408992,30178.738119709753,76
6524681177,6524681176,79.44066743150694,2
6524681177,9628046175,45.38944838591913,1
6524681177,7042347623,328727.13288056414,184
6524681177,8014319682,180202.5407098954,153
6524681177,8032417737,207413.4865553595,160
6524681177,8032417743,207425.81518243736,161
6524681177,8032417746,207427.9730281482,161
6524681177,8032417740,207414.69888013313,160
6524681177,9568699375,93807.63189242923,114
6524681177,11715824035,304265.13668912457,201
5217538839,258029156,254144.96540700403,95
5217538839,44265234,371333.45797054924,120
5217538839,603240642,371269.0014598965,119
5217538839,49364356,340992.81911758054,115
5217538839,59947552,437164.4485489732,305
5217538839,3390634865,321601.65876209136,121
5217538839,98554769,459782.69762845006,173
5217538839,5693657962,249262.58553275323,90
5217538839,310860950,347970.2404518751,128
5217538839,8014319683,147346.5040779899,39
5217538839,603240427,365905.2267589924,129
5217538839,617967952,267682.8886439021,101
5217538839,7087535778,267680.7349973606,101
5217538839,617968149,264303.4015072708,102
5217538839,634172980,47375.22427278407,6
5217538839,665214512,321930.69772952865,187
5217538839,665214513,321858.5306810846,186
5217538839,4136824664,105353.17445055423,18
5217538839,7599684152,176280.51318128387,55
5217538839,6537569534,149489.3432899026,23
5217538839,4136824665,105381.51350206502,19
5217538839,3174892783,252550.34844173855,91
5217538839,1239489717,252540.10215032948,90
5217538839,1242694031,147117.42807172448,20
5217538839,4139418521,147152.16780031624,21
5217538839,2155580115,299806.62601519196,132
5217538839,6524681177,321310.58179242443,183
5217538839,7042347620,52940.15241090783,10
5217538839,13743364556,265406.4355064399,53
5217538839,1684534515,344133.3144131253,86
5217538839,11715824040,344139.2057763036,87
5217538839,1809805397,349160.0043924154,114
5217538839,1728838958,72469.44391389155,6
5217538839,7085505934,72490.01499817775,7
5217538839,1732642149,108079.96470411129,10
5217538839,1886079221,109722.39059099693,24
5217538839,1735981103,52931.90288051581,10
5217538839,7042347632,52931.75374165118,10
5217538839,1740742111,114680.73621608251,12
5217538839,1750869639,380452.3309992987,146
5217538839,1783974992,289294.3344497992,86
5217538839,10016226413,289286.1250751697,86
5217538839,1945675344,349151.76100047806,114
5217538839,1797964180,308813.0095316565,121
5217538839,4959610635,291174.8769504377,68
5217538839,1985676681,452327.51544583426,159
5217538839,13749558430,109745.42288274909,25
5217538839,4212767857,265387.6993609984,52
5217538839,3527283166,343718.7265424224,114
5217538839,1981147403,176272.3534618632,54
5217538839,2011981296,327561.68765478156,112
5217538839,5372968715,319497.0290868593,178
5217538839,3794035028,264475.70818677713,105
5217538839,3849049820,299784.8932083653,133
5217538839,2339297860,344839.55784767977,232
5217538839,2339297862,344852.0973461666,233
5217538839,6289622879,177611.94183883048,58
5217538839,3088508709,244960.2335259051,81
5217538839,3088508720,244951.99647100703,80
5217538839,3136385191,319515.6717881017,178
5217538839,3237363036,72736.24942268283,10
5217538839,3237363045,72742.15541485336,11
5217538839,4137095171,72756.02559950232,11
5217538839,3474422106,105365.43973180199,19
5217538839,4136824662,105367.05768217292,18
5217538839,4137349478,130858.2436326442,57
5217538839,6537569535,149467.5470498962,22
5217538839,4963408994,293526.3529565115,119
5217538839,9513937138,233733.34026298847,77
5217538839,4944055508,233749.91156263862,79
5217538839,4944055634,233742.60701579717,78
5217538839,4963408992,293515.98724750447,118
5217538839,6524681176,321376.0278787606,182
5217538839,9628046175,321341.976659715,181
5217538839,7042347623,52936.26926375397,10
5217538839,8014319682,147346.10486054624,39
5217538839,8032417737,119161.36941136717,30
5217538839,8032417743,119172.65725282891,31
5217538839,8032417746,119161.73447065963,30
